customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,InternetService,OnlineSecurity,OnlineBackup,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST05043,Male,0,No,No,5,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,84.8,406.46,Yes
CUST05044,Female,0,Yes,No,24,Yes,Fiber optic,No,No,Yes,No,No,Two year,Yes,Bank transfer,39.71,1011.29,No
CUST05045,Female,1,No,No,64,Yes,Fiber optic,Yes,Yes,Yes,No,No,One year,Yes,Bank transfer,98.99,6184.59,No
CUST05046,Male,0,Yes,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,82.1,231.11,Yes
CUST05047,Female,0,Yes,No,12,Yes,DSL,Yes,Yes,No,No,No,One year,No,Credit card,96.16,1132.48,No
CUST05048,Female,0,No,No,35,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,51.71,1733.67,No
CUST05049,Male,0,Yes,Yes,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card,120.59,212.31,No
CUST05050,Female,1,No,No,39,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,129.49,5139.97,No
CUST05051,Male,0,No,No,26,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.75,1937.57,Yes
CUST05052,Male,0,No,No,47,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,83.84,4046.68,No
CUST05053,Female,1,Yes,No,4,Yes,DSL,Yes,No,No,No,Yes,Two year,Yes,Bank transfer,73.68,374.95,Yes
CUST05054,Female,0,Yes,No,12,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,99.18,1220.55,Yes
CUST05055,Male,0,Yes,No,12,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,93.82,994.62,Yes
CUST05056,Female,0,No,No,53,Yes,DSL,No,No,Yes,No,No,Two year,Yes,Electronic check,29.62,1579.97,No
CUST05057,Female,0,Yes,Yes,53,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,53.33,2827.2,Yes
CUST05058,Female,0,Yes,No,8,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,83.82,650.66,Yes
CUST05059,Male,0,No,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,93.34,2677.21,Yes
CUST05060,Female,0,Yes,No,51,No,DSL,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,77.73,4024.36,No
CUST05061,Female,0,No,No,0,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,31.58,0.0,Yes
CUST05062,Female,0,Yes,No,7,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Credit card,87.91,710.89,No
CUST05063,Female,1,No,No,46,Yes,Fiber optic,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,119.62,5498.49,Yes
CUST05064,Female,0,No,No,41,Yes,Fiber optic,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,18.0,670.63,Yes
CUST05065,Female,0,Yes,Yes,51,Yes,Fiber optic,Yes,Yes,No,Yes,No,Two year,No,Credit card,97.48,4948.27,No
CUST05066,Female,0,No,No,34,Yes,DSL,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,119.8,4089.12,No
CUST05067,Female,0,No,Yes,65,No,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,No,Mailed check,97.59,6458.73,Yes
CUST05068,Male,0,Yes,No,9,Yes,DSL,Yes,No,Yes,Yes,No,Two year,Yes,Mailed check,71.98,704.64,No
CUST05069,Male,0,No,No,11,Yes,DSL,No,No,No,No,No,Month-to-month,No,Credit card,96.42,1155.12,Yes
CUST05070,Female,0,No,No,46,Yes,DSL,No,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer,71.83,3299.13,No
CUST05071,Female,1,No,No,62,Yes,Fiber optic,No,Yes,No,Yes,No,Two year,No,Mailed check,87.55,5411.12,No
CUST05072,Female,0,No,No,1,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.08,224.63,Yes
CUST05073,Male,0,Yes,No,51,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,76.78,3904.76,No
CUST05074,Female,0,Yes,No,70,Yes,DSL,Yes,Yes,No,No,Yes,Two year,No,Bank transfer,54.95,3802.68,No
CUST05075,Male,0,Yes,No,41,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,62.42,2507.23,Yes
CUST05076,Male,0,Yes,Yes,60,No,Fiber optic,No,No,No,No,No,Two year,Yes,Credit card,114.62,6900.79,No
CUST05077,Male,0,Yes,No,19,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,58.5,1024.77,No
CUST05078,Male,0,Yes,No,58,No,DSL,No,No,No,No,No,Two year,Yes,Bank transfer,25.11,1471.03,No
CUST05079,Female,0,Yes,No,33,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,Yes,Credit card,150.0,4963.11,Yes
CUST05080,Female,0,No,No,21,Yes,Fiber optic,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,63.09,1372.18,No
CUST05081,Male,0,Yes,Yes,14,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Bank transfer,67.29,802.08,Yes
CUST05082,Female,1,No,No,62,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,63.95,3805.02,Yes
CUST05083,Male,0,No,No,52,Yes,DSL,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,74.4,3833.78,Yes
CUST05084,Male,0,No,No,57,No,DSL,Yes,No,No,Yes,No,One year,Yes,Mailed check,55.02,3124.98,No
CUST05085,Female,0,Yes,No,51,Yes,DSL,No,No,No,No,No,Two year,Yes,Bank transfer,111.24,5583.87,No
CUST05086,Male,0,No,Yes,18,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,69.01,1132.71,Yes
CUST05087,Female,0,No,No,13,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Mailed check,47.86,656.77,No
CUST05088,Male,0,No,No,47,Yes,Fiber optic,Yes,No,Yes,No,No,Month-to-month,No,Credit card,18.0,821.05,No
CUST05089,Male,0,Yes,No,18,Yes,DSL,No,Yes,Yes,No,Yes,One year,No,Electronic check,101.37,1889.35,No
CUST05090,Female,0,Yes,Yes,47,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,62.98,2849.99,No
CUST05091,Female,0,No,Yes,65,Yes,DSL,No,Yes,Yes,No,No,One year,Yes,Mailed check,83.39,5411.69,No
CUST05092,Male,0,Yes,No,54,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,50.77,2875.38,Yes
CUST05093,Male,0,No,No,34,Yes,DSL,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,76.35,2572.11,Yes
CUST05094,Female,0,No,No,66,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,73.32,4792.45,No
CUST05095,Male,0,No,Yes,40,Yes,Fiber optic,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,97.02,3953.77,No
CUST05096,Male,0,No,No,34,Yes,DSL,No,Yes,Yes,No,Yes,One year,No,Credit card,78.14,2754.25,Yes
CUST05097,Female,0,No,No,69,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,45.93,,No
CUST05098,Male,0,No,No,24,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,134.06,3172.5,No
CUST05099,Female,1,No,No,15,No,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer,84.86,1342.13,Yes
CUST05100,Male,0,Yes,Yes,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,50.38,527.8,Yes
CUST05101,Female,0,No,Yes,45,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Bank transfer,78.73,3568.66,No
CUST05102,Female,0,No,Yes,37,Yes,DSL,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer,83.78,3118.79,No
CUST05103,Male,0,No,No,56,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,Yes,Credit card,86.1,4817.55,Yes
CUST05104,Male,0,Yes,No,10,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,83.08,911.01,Yes
CUST05105,Male,0,Yes,Yes,23,Yes,DSL,No,No,No,Yes,No,Month-to-month,No,Mailed check,,1954.07,No
CUST05106,Female,1,No,No,8,No,DSL,No,No,Yes,No,No,One year,No,Credit card,96.94,693.14,No
CUST05107,Female,0,Yes,No,22,Yes,Fiber optic,No,Yes,Yes,No,Yes,One year,No,Credit card,92.2,2099.37,No
CUST05108,Female,1,No,No,70,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,92.66,6482.69,Yes
CUST05109,Male,0,No,No,65,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer,29.59,1820.47,No
CUST05110,Male,0,Yes,No,36,Yes,Fiber optic,No,No,No,Yes,No,Two year,No,Credit card,30.64,1029.1,No
CUST05111,Female,0,Yes,Yes,7,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer,54.17,346.43,Yes
CUST05112,Female,0,No,No,72,Yes,Fiber optic,Yes,No,No,Yes,Yes,Two year,Yes,Bank transfer,67.79,4965.53,No
CUST05113,Female,0,Yes,No,11,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Credit card,55.0,522.26,Yes
CUST05114,Male,0,No,No,7,Yes,DSL,Yes,Yes,No,Yes,Yes,Two year,Yes,Bank transfer,48.6,196.15,No
CUST05115,Male,0,No,Yes,29,Yes,Fiber optic,Yes,No,No,No,Yes,Two year,No,Bank transfer,79.97,2297.95,No
CUST05116,Male,0,No,No,68,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Electronic check,52.18,3510.05,Yes
CUST05117,Male,0,Yes,No,58,Yes,Fiber optic,No,No,Yes,No,No,Month-to-month,No,Electronic check,18.0,1129.65,Yes
CUST05118,Male,0,Yes,No,26,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,40.04,1061.59,Yes
CUST05119,Female,0,No,Yes,33,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Mailed check,58.76,1996.08,No
CUST05120,Male,1,Yes,No,4,Yes,Fiber optic,No,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,67.54,238.69,Yes
CUST05121,Female,0,Yes,Yes,19,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,96.47,1735.51,No
CUST05122,Female,0,No,No,48,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Mailed check,84.86,4178.25,No
CUST05123,Female,0,Yes,Yes,30,Yes,Fiber optic,No,No,Yes,Yes,Yes,One year,No,Electronic check,23.87,668.91,No
CUST05124,Female,0,Yes,No,71,Yes,Fiber optic,Yes,Yes,No,No,Yes,Month-to-month,No,Credit card,110.31,7883.8,No
CUST05125,Male,0,No,Yes,32,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69.02,2179.2,Yes
CUST05126,Female,0,Yes,No,61,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,75.73,4672.14,No
CUST05127,Male,0,Yes,No,53,Yes,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,77.03,4106.75,Yes
CUST05128,Female,0,Yes,No,37,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,No,Bank transfer,52.68,1959.41,No
CUST05129,Female,0,No,Yes,63,No,Fiber optic,Yes,No,Yes,No,Yes,Two year,Yes,Credit card,88.09,5582.73,No
CUST05130,Female,1,No,Yes,63,Yes,DSL,No,Yes,No,Yes,No,Two year,Yes,Electronic check,25.29,,No
CUST05131,Male,1,No,Yes,23,Yes,DSL,No,No,No,Yes,No,Two year,No,Electronic check,107.5,2336.11,No
CUST05132,Male,0,No,Yes,20,No,Fiber optic,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,78.69,1596.91,Yes
CUST05133,Male,0,Yes,No,51,Yes,DSL,Yes,No,No,Yes,No,Month-to-month,No,Bank transfer,83.08,4328.72,No
CUST05134,Male,0,No,No,1,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,87.17,83.62,Yes
CUST05135,Female,0,Yes,No,51,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,62.96,3185.87,No
CUST05136,Male,0,No,No,31,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,105.78,3300.07,No
CUST05137,Male,0,No,No,55,No,DSL,No,No,Yes,Yes,Yes,Two year,Yes,Electronic check,55.87,3151.19,No
CUST05138,Female,0,Yes,No,9,No,Fiber optic,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,48.99,418.43,Yes
CUST05139,Male,0,No,No,41,Yes,DSL,No,No,No,No,Yes,Two year,No,Bank transfer,77.73,3067.36,Yes
CUST05140,Female,0,No,No,39,Yes,Fiber optic,Yes,No,Yes,Yes,No,Month-to-month,Yes,Bank transfer,39.56,1555.48,Yes
CUST05141,Male,1,Yes,No,1,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer,59.84,89.01,Yes
CUST05142,Male,1,No,Yes,38,Yes,Fiber optic,No,No,No,No,No,Two year,Yes,Electronic check,80.52,3073.69,No
CUST05143,Female,0,No,No,47,Yes,DSL,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card,92.38,4302.29,No
CUST05144,Female,0,Yes,No,29,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer,73.06,2145.5,No
CUST05145,Female,0,Yes,No,44,No,DSL,,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,51.39,2242.69,Yes
CUST05146,Female,0,No,No,23,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,65.57,1473.14,Yes
CUST05147,Male,0,Yes,Yes,44,Yes,DSL,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer,57.3,2498.34,No
CUST05148,Female,1,Yes,No,17,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,71.56,1230.36,No
CUST05149,Male,0,No,No,20,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Mailed check,58.49,1192.26,No
CUST05150,Female,0,No,No,5,Yes,DSL,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,49.57,206.76,No
CUST05151,Male,1,Yes,No,7,Yes,DSL,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,46.45,341.07,Yes
CUST05152,Female,0,Yes,No,9,Yes,DSL,Yes,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer,28.04,282.91,No
CUST05153,Male,0,No,No,13,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,Yes,Electronic check,101.03,1357.98,Yes
CUST05154,Female,0,No,No,52,Yes,Fiber optic,Yes,No,Yes,No,No,One year,Yes,Electronic check,91.89,4816.83,No
CUST05155,Female,0,No,No,15,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,43.29,753.56,No
CUST05156,Female,0,No,No,25,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Bank transfer,90.27,2311.64,No
CUST05157,Female,0,Yes,No,12,Yes,DSL,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,75.06,1061.05,Yes
CUST05158,Male,0,No,No,30,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,41.7,1333.52,No
CUST05159,Male,0,No,No,17,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,47.74,891.56,No
CUST05160,Female,0,No,No,24,Yes,Fiber optic,No,No,No,No,Yes,Two year,No,Electronic check,70.27,1588.38,No
CUST05161,Male,0,Yes,No,5,Yes,Fiber optic,No,No,Yes,No,No,One year,Yes,Electronic check,92.53,523.15,Yes
CUST05162,Male,1,Yes,No,36,Yes,Fiber optic,Yes,No,No,No,Yes,Month-to-month,No,Bank transfer,,3266.68,No
CUST05163,Male,0,No,Yes,19,Yes,Fiber optic,Yes,Yes,No,Yes,No,One year,No,Electronic check,60.53,1146.53,No
CUST05164,Female,0,No,Yes,47,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Credit card,85.48,3853.74,Yes
CUST05165,Male,0,No,Yes,72,No,DSL,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card,69.93,4848.62,No
CUST05166,Male,0,Yes,Yes,35,No,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,Yes,Mailed check,55.63,1924.69,No
CUST05167,Female,0,No,No,37,Yes,Fiber optic,No,No,Yes,No,Yes,One year,No,Bank transfer,98.01,3583.33,No
CUST05168,Male,0,Yes,No,60,No,DSL,No,Yes,Yes,Yes,Yes,One year,Yes,Electronic check,77.89,4554.09,No
CUST05169,Male,0,No,No,25,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Credit card,86.77,2200.22,No
CUST05170,Male,0,No,No,10,Yes,DSL,No,Yes,No,Yes,No,Month-to-month,No,Mailed check,46.56,374.92,No
CUST05171,Female,0,No,Yes,52,Yes,DSL,Yes,No,No,No,No,Month-to-month,No,Credit card,61.01,3039.26,No
CUST05172,Male,0,Yes,No,47,Yes,Fiber optic,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,94.5,4606.57,Yes
CUST05173,Female,0,No,Yes,34,Yes,Fiber optic,Yes,No,No,No,Yes,One year,Yes,Electronic check,66.98,2317.69,No
CUST05174,Male,0,Yes,Yes,28,Yes,DSL,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,68.43,1881.97,Yes
CUST05175,Male,0,No,No,2,Yes,Fiber optic,No,No,No,No,No,Month-to-month,Yes,Bank transfer,47.47,0.0,No
CUST05176,Male,0,No,Yes,40,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,No,Mailed check,78.92,3085.95,No
CUST05177,Male,0,No,No,39,Yes,DSL,No,Yes,Yes,Yes,No,Month-to-month,Yes,Electronic check,47.02,1783.98,Yes
CUST05178,Male,0,No,No,37,Yes,DSL,Yes,No,Yes,No,No,Month-to-month,Yes,Credit card,83.14,3032.69,Yes
CUST05179,Male,0,No,No,22,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,49.18,1056.15,No
CUST05180,Male,0,Yes,No,11,Yes,Fiber optic,No,No,No,Yes,No,Month-to-month,Yes,Credit card,68.76,661.88,Yes
CUST05181,Female,0,Yes,No,41,Yes,DSL,No,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,113.38,4578.7,Yes
CUST05182,Female,0,No,No,45,Yes,Fiber optic,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer,83.14,3604.41,No
CUST05183,Female,0,No,No,12,Yes,Fiber optic,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card,65.34,625.69,Yes
CUST05184,Female,0,No,No,8,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card,95.42,640.52,Yes
CUST05185,Female,0,Yes,Yes,35,No,Fiber optic,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer,55.91,1908.07,Yes
CUST05186,Female,0,Yes,No,3,No,DSL,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer,49.34,123.38,Yes
CUST05187,Female,0,No,Yes,14,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card,64.88,945.55,No
CUST05188,Male,0,No,Yes,46,Yes,DSL,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card,101.47,4700.84,No
CUST05189,Female,0,No,No,21,Yes,Fiber optic,No,Yes,Yes,No,No,Month-to-month,No,Mailed check,100.06,2151.16,No
CUST05190,Male,0,Yes,No,33,Yes,DSL,No,No,Yes,Yes,No,Two year,No,Credit card,61.58,2007.74,No
CUST05191,Female,0,Yes,Yes,50,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,66.9,3397.43,No
CUST05192,Female,0,Yes,No,12,Yes,Fiber optic,No,No,No,No,Yes,One year,Yes,Bank transfer,84.51,842.66,No
CUST05193,Male,0,Yes,Yes,16,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,134.7,2203.5,Yes
CUST05194,Male,0,No,No,21,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Two year,Yes,Electronic check,68.06,1426.08,No
CUST05195,Male,0,Yes,No,30,Yes,Fiber optic,No,No,No,No,Yes,One year,Yes,Credit card,108.56,3333.74,No
CUST05196,Male,0,Yes,No,40,No,DSL,Yes,No,Yes,No,Yes,Month-to-month,No,Credit card,80.24,2995.2,No
CUST05197,Female,0,No,Yes,5,Yes,DSL,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,95.33,549.62,Yes
CUST05198,Female,0,Yes,No,34,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card,99.34,3247.46,No
CUST05199,Female,0,No,No,50,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer,78.4,4009.53,No
CUST05200,Female,0,Yes,No,62,Yes,DSL,Yes,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,73.29,4476.53,No
CUST05201,Male,0,Yes,Yes,39,No,Fiber optic,Yes,Yes,Yes,No,Yes,Month-to-month,No,Mailed check,68.82,2717.22,Yes
CUST05202,Male,0,Yes,No,45,Yes,DSL,No,No,Yes,Yes,Yes,Two year,No,Mailed check,82.77,3717.76,No
CUST05203,Female,0,No,No,59,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Two year,Yes,Mailed check,,6199.49,No
CUST05204,Female,1,Yes,No,53,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,107.07,5686.81,Yes
CUST05205,Female,1,No,No,39,Yes,DSL,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,104.26,4191.77,No
CUST05206,Male,0,No,No,41,Yes,DSL,Yes,No,Yes,No,No,One year,No,Credit card,62.35,2498.75,No
CUST05207,Female,0,Yes,No,72,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,59.8,4222.81,No
CUST05208,Female,0,No,No,55,Yes,DSL,Yes,No,Yes,No,No,Two year,No,Credit card,53.3,2879.21,No
CUST05209,Male,0,Yes,Yes,17,Yes,DSL,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,77.85,1374.12,No
CUST05210,Male,0,Yes,No,33,Yes,Fiber optic,Yes,No,No,No,No,Month-to-month,No,Mailed check,97.32,3265.54,No
CUST05211,Male,0,No,No,54,Yes,Fiber optic,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,59.87,3130.01,Yes
CUST05212,Male,0,Yes,No,38,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,69.43,2570.5,No
CUST05213,Male,0,No,No,31,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Bank transfer,90.17,2818.34,No
CUST05214,Female,0,No,No,44,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,65.97,3002.31,Yes
CUST05215,Female,0,Yes,No,27,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,One year,No,Credit card,69.24,1813.29,No
CUST05216,Male,0,Yes,No,49,No,Fiber optic,No,No,Yes,No,No,Month-to-month,Yes,Credit card,101.86,4877.02,No
CUST05217,Female,0,No,No,53,Yes,Fiber optic,Yes,Yes,Yes,No,No,Month-to-month,Yes,Mailed check,74.59,4033.52,Yes
CUST05218,Female,0,No,No,65,No,DSL,Yes,No,No,No,No,One year,No,Mailed check,55.99,3499.49,No
